n_estimators,learning_rate,max_depth,num_leaves,val_auc
400,0.0016,8,50,0.9880295566502463
400,0.0016,8,80,0.9880295566502463
400,0.0016,10,31,0.9874619832940672
400,0.0016,10,50,0.986568858427929
400,0.0016,10,80,0.986568858427929
400,0.0016,12,31,0.986384664810452
400,0.0016,12,50,0.9844185050331977
400,0.0016,12,80,0.9844913257656888
25,0.0021,8,31,0.9880980938102377
25,0.0021,8,50,0.9880980938102377
25,0.0021,8,80,0.9880980938102377
25,0.0021,10,31,0.9869929321053759
25,0.0021,10,50,0.986615977725423
25,0.0021,10,80,0.986615977725423
25,0.0021,12,31,0.9845341614906832
25,0.0021,12,50,0.9839730134932534
25,0.0021,12,80,0.9839473120582565
50,0.0021,8,31,0.9880681088027414
50,0.0021,8,50,0.9880681088027415
50,0.0021,8,80,0.9880681088027415
50,0.0021,10,31,0.986352538016706
50,0.0021,10,50,0.9861597772542301
50,0.0021,10,80,0.9861597772542301
50,0.0021,12,31,0.9830884557721139
50,0.0021,12,50,0.9831162989933604
50,0.0021,12,80,0.9830863139858642
75,0.0021,8,31,0.9871492825016063
75,0.0021,8,50,0.9871492825016064
75,0.0021,8,80,0.9871492825016064
75,0.0021,10,31,0.9855922038980511
75,0.0021,10,50,0.9856778753480402
75,0.0021,10,80,0.9856778753480402
75,0.0021,12,31,0.9832790747483401
75,0.0021,12,50,0.9828978367958878
75,0.0021,12,80,0.9828335832083958
100,0.0021,8,31,0.9872585136003427
100,0.0021,8,50,0.9872585136003427
100,0.0021,8,80,0.9872585136003427
100,0.0021,10,31,0.9857014349967874
100,0.0021,10,50,0.9858513600342685
100,0.0021,10,80,0.9858513600342685
100,0.0021,12,31,0.9843563932319555
100,0.0021,12,50,0.9828464339258942
100,0.0021,12,80,0.9828464339258942
125,0.0021,8,31,0.9874405654315699
125,0.0021,8,50,0.9874405654315699
125,0.0021,8,80,0.9874405654315699
125,0.0021,10,31,0.9859455986292567
125,0.0021,10,50,0.9859755836367531
125,0.0021,10,80,0.9859755836367531
125,0.0021,12,31,0.9846562433069179
125,0.0021,12,50,0.9831634182908545
125,0.0021,12,80,0.983176269008353
150,0.0021,8,31,0.987727564789034
150,0.0021,8,50,0.9877275647890341
150,0.0021,8,80,0.9877275647890341
150,0.0021,10,31,0.9861233668879846
150,0.0021,10,50,0.9861405011779824
150,0.0021,10,80,0.9861405011779824
150,0.0021,12,31,0.9840993788819876
150,0.0021,12,50,0.9834846862283144
150,0.0021,12,80,0.9835146712358107
175,0.0021,8,31,0.9876354679802957
175,0.0021,8,50,0.9876354679802956
175,0.0021,8,80,0.9876354679802956
175,0.0021,10,31,0.9867659027629042
175,0.0021,10,50,0.9861405011779824
175,0.0021,10,80,0.9861405011779824
175,0.0021,12,31,0.9844656243306917
175,0.0021,12,50,0.9840544013707433
175,0.0021,12,80,0.9840201327907476
200,0.0021,8,31,0.9882737202827158
200,0.0021,8,50,0.9882737202827159
200,0.0021,8,80,0.9882737202827159
200,0.0021,10,31,0.9872499464553437
200,0.0021,10,50,0.9864489183979438
200,0.0021,10,80,0.9864489183979438
200,0.0021,12,31,0.9846284000856715
200,0.0021,12,50,0.9840501177982437
200,0.0021,12,80,0.9840372670807453
225,0.0021,8,31,0.9882972799314629
225,0.0021,8,50,0.9882801456414649
225,0.0021,8,80,0.9882801456414649
225,0.0021,10,31,0.9871728421503533
225,0.0021,10,50,0.9864853287641893
225,0.0021,10,80,0.9864853287641893
225,0.0021,12,31,0.9850203469693724
225,0.0021,12,50,0.9842300278432212
225,0.0021,12,80,0.9841529235382309
250,0.0021,8,31,0.9885371599914329
250,0.0021,8,50,0.9885371599914328
250,0.0021,8,80,0.9885371599914328
250,0.0021,10,31,0.9872970657528379
250,0.0021,10,50,0.9866952238166631
250,0.0021,10,80,0.9866952238166631
250,0.0021,12,31,0.9855386592418077
250,0.0021,12,50,0.9849539515956307
250,0.0021,12,80,0.9849325337331334
275,0.0021,8,31,0.9884000856714499
275,0.0021,8,50,0.9884643392589421
275,0.0021,8,80,0.9884643392589421
275,0.0021,10,31,0.9872627971728422
275,0.0021,10,50,0.9867723281216535
275,0.0021,10,80,0.9867723281216535
275,0.0021,12,31,0.9859006211180124
275,0.0021,12,50,0.9847868922681516
275,0.0021,12,80,0.9848125937031484
300,0.0021,8,31,0.9881730563289783
300,0.0021,8,50,0.9881944741914757
300,0.0021,8,80,0.9881944741914757
300,0.0021,10,31,0.9871064467766117
300,0.0021,10,50,0.9866095523666738
300,0.0021,10,80,0.9866095523666738
300,0.0021,12,31,0.9860034268579997
300,0.0021,12,50,0.984384236453202
300,0.0021,12,80,0.9843885200257014
325,0.0021,8,31,0.9881173698864852
325,0.0021,8,50,0.9881473548939816
325,0.0021,8,80,0.9881473548939816
325,0.0021,10,31,0.9869436710216322
325,0.0021,10,50,0.9863953737417006
325,0.0021,10,80,0.9863953737417006
325,0.0021,12,31,0.9862004711929748
325,0.0021,12,50,0.9842257442707217
325,0.0021,12,80,0.9841786249732278
350,0.0021,8,31,0.9881730563289783
350,0.0021,8,50,0.9882180338402229
350,0.0021,8,80,0.9882180338402229
350,0.0021,10,31,0.986759477404155
350,0.0021,10,50,0.9863182694367103
350,0.0021,10,80,0.9863182694367103
350,0.0021,12,31,0.9863525380167059
350,0.0021,12,50,0.9842428785607198
350,0.0021,12,80,0.9842086099807238
375,0.0021,8,31,0.987624759049047
375,0.0021,8,50,0.9876911544227887
375,0.0021,8,80,0.9876911544227887
375,0.0021,10,31,0.9866395373741701
375,0.0021,10,50,0.9861597772542301
375,0.0021,10,80,0.9861597772542301
375,0.0021,12,31,0.9863097022917113
375,0.0021,12,50,0.9842621546369672
375,0.0021,12,80,0.9842064681944741
400,0.0021,8,31,0.9876461769115443
400,0.0021,8,50,0.987768258727779
400,0.0021,8,80,0.987768258727779
400,0.0021,10,31,0.9863996573142001
400,0.0021,10,50,0.9858427928892696
400,0.0021,10,80,0.9858427928892697
400,0.0021,12,31,0.9863953737417006
400,0.0021,12,50,0.9842064681944742
400,0.0021,12,80,0.984103662454487
25,0.0026,8,31,0.9880980938102377
25,0.0026,8,50,0.9880980938102377
25,0.0026,8,80,0.9880980938102377
25,0.0026,10,31,0.9869372456628829
25,0.0026,10,50,0.9866159777254231
25,0.0026,10,80,0.9866159777254231
25,0.0026,12,31,0.9848811308631399
25,0.0026,12,50,0.9839601627757549
25,0.0026,12,80,0.9839301777682589
50,0.0026,8,31,0.9877040051402869
50,0.0026,8,50,0.987704005140287
50,0.0026,8,80,0.987704005140287
50,0.0026,10,31,0.9859670164917541
50,0.0026,10,50,0.9861554936817306
50,0.0026,10,80,0.9861554936817306
50,0.0026,12,31,0.9838380809595202
50,0.0026,12,50,0.9831591347183551
50,0.0026,12,80,0.9831248661383594
75,0.0026,8,31,0.9872413793103447
75,0.0026,8,50,0.9872413793103447
75,0.0026,8,80,0.9872413793103447
75,0.0026,10,31,0.985896337545513
75,0.0026,10,50,0.986048404369244
75,0.0026,10,80,0.986048404369244
75,0.0026,12,31,0.984945384450632
75,0.0026,12,50,0.9833004926108374
75,0.0026,12,80,0.98327907474834
100,0.0026,8,31,0.9871664167916042
100,0.0026,8,50,0.9871664167916042
100,0.0026,8,80,0.9871664167916042
100,0.0026,10,31,0.9859049046905118
100,0.0026,10,50,0.9861554936817306
100,0.0026,10,80,0.9861554936817306
100,0.0026,12,31,0.985247376311844
100,0.0026,12,50,0.9835210965945599
100,0.0026,12,80,0.9834932533733134
125,0.0026,8,31,0.9873184836153351
125,0.0026,8,50,0.9873184836153353
125,0.0026,8,80,0.9873184836153353
125,0.0026,10,31,0.9864703362604412
125,0.0026,10,50,0.9861919040479761
125,0.0026,10,80,0.9861919040479761
125,0.0026,12,31,0.9851252944956094
125,0.0026,12,50,0.9839109016920111
125,0.0026,12,80,0.9839130434782608
150,0.0026,8,31,0.9873720282715786
150,0.0026,8,50,0.9873720282715786
150,0.0026,8,80,0.9873720282715786
150,0.0026,10,31,0.9868815592203898
150,0.0026,10,50,0.9862304562004712
150,0.0026,10,80,0.9862304562004712
150,0.0026,12,31,0.9853223388305847
150,0.0026,12,50,0.9843863782394517
150,0.0026,12,80,0.9844913257656884
175,0.0026,8,31,0.988303705290212
175,0.0026,8,50,0.9883079888627114
175,0.0026,8,80,0.9883079888627114
175,0.0026,10,31,0.9873270507603341
175,0.0026,10,50,0.9866052687941744
175,0.0026,10,80,0.9866052687941744
175,0.0026,12,31,0.9855429428143072
175,0.0026,12,50,0.9845769972156778
175,0.0026,12,80,0.9845812807881774
200,0.0026,8,31,0.9883486828014565
200,0.0026,8,50,0.9883443992289569
200,0.0026,8,80,0.9883443992289569
200,0.0026,10,31,0.987423431141572
200,0.0026,10,50,0.986815163846648
200,0.0026,10,80,0.986815163846648
200,0.0026,12,31,0.9857164275005355
200,0.0026,12,50,0.9850888841293639
200,0.0026,12,80,0.985024630541872
225,0.0026,8,31,0.9885457271364317
225,0.0026,8,50,0.9885457271364317
225,0.0026,8,80,0.9885457271364317
225,0.0026,10,31,0.9870336260441207
225,0.0026,10,50,0.9865838509316769
225,0.0026,10,80,0.9865838509316769
225,0.0026,12,31,0.9859306061255086
225,0.0026,12,50,0.9848061683443993
225,0.0026,12,80,0.9848918397943885
250,0.0026,8,31,0.9885478689226814
250,0.0026,8,50,0.9885264510601842
250,0.0026,8,80,0.9885264510601842
250,0.0026,10,31,0.9868451488541443
250,0.0026,10,50,0.9865238809166845
250,0.0026,10,80,0.9865238809166845
250,0.0026,12,31,0.9859263225530092
250,0.0026,12,50,0.9847247804669095
250,0.0026,12,80,0.9846476761619191
275,0.0026,8,31,0.9884750481901905
275,0.0026,8,50,0.9884836153351895
275,0.0026,8,80,0.9884836153351895
275,0.0026,10,31,0.9866652388091668
275,0.0026,10,50,0.9862026129792246
275,0.0026,10,80,0.9862026129792246
275,0.0026,12,31,0.9864210751766974
275,0.0026,12,50,0.9846690940244163
275,0.0026,12,80,0.9847033626044122
300,0.0026,8,31,0.9882887127864639
300,0.0026,8,50,0.9883336902977083
300,0.0026,8,80,0.9883336902977083
300,0.0026,10,31,0.9865495823516812
300,0.0026,10,50,0.9860741058042407
300,0.0026,10,80,0.9860741058042407
300,0.0026,12,31,0.9864253587491969
300,0.0026,12,50,0.9845020346969373
300,0.0026,12,80,0.9844849004069394
325,0.0026,8,31,0.9877318483615335
325,0.0026,8,50,0.987648318697794
325,0.0026,8,80,0.987648318697794
325,0.0026,10,31,0.9863525380167059
325,0.0026,10,50,0.9860526879417435
325,0.0026,10,80,0.9860526879417435
325,0.0026,12,31,0.9862882844292138
325,0.0026,12,50,0.984215035339473
325,0.0026,12,80,0.9841893339044763
350,0.0026,8,31,0.9873034911115871
350,0.0026,8,50,0.9873270507603341
350,0.0026,8,80,0.9873270507603341
350,0.0026,10,31,0.9862111801242236
350,0.0026,10,50,0.985744270721782
350,0.0026,10,80,0.9857442707217821
350,0.0026,12,31,0.9863975155279503
350,0.0026,12,50,0.9840222745769971
350,0.0026,12,80,0.9839323195545084
375,0.0026,8,31,0.988175198115228
