n_estimators,learning_rate,train_ratio,val_ratio,test_ratio,n_train,n_val,n_test,train_auc,train_logloss,train_accuracy,train_precision,train_recall,train_f1,val_auc,val_logloss,val_accuracy,val_precision,val_recall,val_f1,test_auc,test_logloss,test_accuracy,test_precision,test_recall,test_f1,overfit_auc,overfit_logloss,split_label,config_label
75,0.1,0.6,0.2,0.2,4602,1535,1535,0.9999895030755989,0.021711784436463096,0.9971751412429378,0.9725158562367865,1.0,0.9860664523043944,0.9849205826758326,0.06949781527572284,0.9791530944625407,0.8910256410256411,0.9025974025974026,0.896774193548387,0.9816028678717025,0.06938476497183874,0.9778501628664495,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.015068920399766261,0.04778603083925974,60/20/20,n=75 lr=0.1 split=60/20/20
195,0.05,0.6,0.2,0.2,4602,1535,1535,1.0,0.013605600650191648,0.9995654063450674,0.9956709956709957,1.0,0.9978308026030369,0.9835758014613917,0.06541970576738353,0.9791530944625407,0.8910256410256411,0.9025974025974026,0.896774193548387,0.979630733142268,0.06870363677833576,0.9811074918566776,0.9133333333333333,0.8954248366013072,0.9042904290429042,0.016424198538608326,0.05181410511719188,60/20/20,n=195 lr=0.05 split=60/20/20
135,0.2,0.7,0.2,0.1,5369,1535,768,1.0,0.00041654364440516,1.0,1.0,1.0,1.0,0.9751756949764951,0.11070596563884369,0.9804560260586319,0.948905109489051,0.8496732026143791,0.896551724137931,0.9696844400172909,0.08334134030339797,0.9869791666666666,0.958904109589041,0.9090909090909091,0.9333333333333333,0.024824305023504856,0.11028942199443853,70/20/10,n=135 lr=0.2 split=70/20/10
210,0.05,0.6,0.2,0.2,4602,1535,1535,1.0,0.011802655058892938,0.9995654063450674,0.9956709956709957,1.0,0.9978308026030369,0.9829786433696643,0.06603241176044813,0.9791530944625407,0.8961038961038961,0.8961038961038961,0.8961038961038961,0.9788598507420334,0.0692660090446958,0.9804560260586319,0.912751677852349,0.8888888888888888,0.9006622516556292,0.01702135663033566,0.05422975670155519,60/20/20,n=210 lr=0.05 split=60/20/20
240,0.05,0.6,0.2,0.2,4602,1535,1535,0.9999999999999999,0.008874252909001687,1.0,1.0,1.0,1.0,0.9819065800238863,0.06679896060261085,0.9791530944625407,0.8961038961038961,0.8961038961038961,0.8961038961038961,0.9795361463446931,0.06945625890760855,0.9811074918566776,0.9246575342465754,0.8823529411764706,0.903010033444816,0.01809341997611358,0.05792470769360917,60/20/20,n=240 lr=0.05 split=60/20/20
45,0.05,0.8,0.1,0.1,6136,768,768,0.9947369726893232,0.12394693168810683,0.9859843546284224,0.9010654490106544,0.965742251223491,0.9322834645669291,0.9782453436577894,0.13075239042572334,0.9791666666666666,0.8961038961038961,0.8961038961038961,0.8961038961038961,0.9912323566448024,0.13651279001805947,0.9778645833333334,0.8658536585365854,0.922077922077922,0.8930817610062893,0.016491629031533783,0.00680545873761651,80/10/10,n=45 lr=0.05 split=80/10/10
255,0.05,0.6,0.2,0.2,4602,1535,1535,1.0,0.007668029806616556,1.0,1.0,1.0,1.0,0.9819724084749429,0.06712326778707642,0.9791530944625407,0.8961038961038961,0.8961038961038961,0.8961038961038961,0.9799097641951136,0.06983384348981486,0.9811074918566776,0.9246575342465754,0.8823529411764706,0.903010033444816,0.018027591525057063,0.05945523798045986,60/20/20,n=255 lr=0.05 split=60/20/20
90,0.1,0.6,0.2,0.2,4602,1535,1535,0.9999989503075599,0.015863259877639906,0.9989135158626684,0.989247311827957,1.0,0.9945945945945946,0.9847795217092828,0.06708439337904466,0.9791530944625407,0.8961038961038961,0.8961038961038961,0.8961038961038961,0.9814799050348552,0.06926019457577541,0.9785016286644951,0.8947368421052632,0.8888888888888888,0.8918032786885246,0.015219428598277074,0.05122113350140475,60/20/20,n=90 lr=0.1 split=60/20/20
150,0.1,0.6,0.2,0.2,4602,1535,1535,1.0,0.004704672704003602,1.0,1.0,1.0,1.0,0.9848265420314659,0.06945359207098827,0.9791530944625407,0.9013157894736842,0.8896103896103896,0.8954248366013072,0.981446799655704,0.07446657112479789,0.9824104234527687,0.9315068493150684,0.8888888888888888,0.9096989966555183,0.015173457968534088,0.06474891936698467,60/20/20,n=150 lr=0.1 split=60/20/20
165,0.1,0.6,0.2,0.2,4602,1535,1535,1.0,0.003417242605343751,1.0,1.0,1.0,1.0,0.9843563388096336,0.07170261250654261,0.9791530944625407,0.9013157894736842,0.8896103896103896,0.8954248366013072,0.9815555744729151,0.0762474982345997,0.9817589576547231,0.9310344827586207,0.8823529411764706,0.9060402684563759,0.01564366119036642,0.06828536990119886,60/20/20,n=165 lr=0.1 split=60/20/20
300,0.2,0.8,0.1,0.1,6136,768,768,1.0,4.30500592724218e-06,1.0,1.0,1.0,1.0,0.9751348506775425,0.1938576486992595,0.98046875,0.9696969696969697,0.8311688311688312,0.8951048951048951,0.9782735354370665,0.12822334257913173,0.984375,0.9577464788732394,0.8831168831168831,0.918918918918919,0.024865149322457536,0.19385334369333226,80/10/10,n=300 lr=0.2 split=80/10/10
285,0.2,0.8,0.1,0.1,6136,768,768,1.0,5.252876681970321e-06,1.0,1.0,1.0,1.0,0.9737628507527205,0.1919063284806294,0.98046875,0.9696969696969697,0.8311688311688312,0.8951048951048951,0.9774089875392336,0.12632505244701753,0.984375,0.9577464788732394,0.8831168831168831,0.918918918918919,0.02623714924727949,0.19190107560394745,80/10/10,n=285 lr=0.2 split=80/10/10
270,0.2,0.8,0.1,0.1,6136,768,768,1.0,6.890439689722041e-06,1.0,1.0,1.0,1.0,0.9730486590110324,0.1879105121458998,0.98046875,0.9696969696969697,0.8311688311688312,0.8951048951048951,0.9778412614881501,0.1230279740574749,0.984375,0.9577464788732394,0.8831168831168831,0.918918918918919,0.026951340988967565,0.18790362170621008,80/10/10,n=270 lr=0.2 split=80/10/10
225,0.05,0.7,0.15,0.15,5370,1151,1151,1.0,0.009346553808108744,1.0,1.0,1.0,1.0,0.9654608024173241,0.07701587669662166,0.9800173761946134,0.9423076923076923,0.8521739130434782,0.8949771689497716,0.9853533657881484,0.057673447683820156,0.9826238053866203,0.9357798165137615,0.8869565217391304,0.9107142857142857,0.034539197582675873,0.06766932288851292,70/15/15,n=225 lr=0.05 split=70/15/15
300,0.05,0.7,0.15,0.15,5370,1151,1151,1.0,0.0044033367847450666,1.0,1.0,1.0,1.0,0.9636310223266745,0.0857154359528777,0.9800173761946134,0.9423076923076923,0.8521739130434782,0.8949771689497716,0.9835151922108444,0.06332651910273691,0.9826238053866203,0.9523809523809523,0.8695652173913043,0.9090909090909091,0.036368977673325475,0.08131209916813263,70/15/15,n=300 lr=0.05 split=70/15/15
75,0.2,0.7,0.15,0.15,5370,1151,1151,0.9999999999999999,0.004140864640282613,1.0,1.0,1.0,1.0,0.9628756085277824,0.08779389839988429,0.9800173761946134,0.9423076923076923,0.8521739130434782,0.8949771689497716,0.9812741312741313,0.06807702080424016,0.9826238053866203,0.9523809523809523,0.8695652173913043,0.9090909090909091,0.037124391472217466,0.08365303375960167,70/15/15,n=75 lr=0.2 split=70/15/15
165,0.1,0.7,0.15,0.15,5370,1151,1151,0.9999999999999999,0.0033765215171830177,1.0,1.0,1.0,1.0,0.9623384253819037,0.08758186226594218,0.9800173761946134,0.9423076923076923,0.8521739130434782,0.8949771689497716,0.9841363102232668,0.06432781353202852,0.9826238053866203,0.9439252336448598,0.8782608695652174,0.9099099099099099,0.03766157461809616,0.08420534074875917,70/15/15,n=165 lr=0.1 split=70/15/15
180,0.1,0.7,0.15,0.15,5370,1151,1151,1.0,0.002451189950268505,1.0,1.0,1.0,1.0,0.9608275977841194,0.09333801528613062,0.9800173761946134,0.9423076923076923,0.8521739130434782,0.8949771689497716,0.9838928991102904,0.06696515828880899,0.9817549956559514,0.9519230769230769,0.8608695652173913,0.9041095890410958,0.039172402215880586,0.0908868253358621,70/15/15,n=180 lr=0.1 split=70/15/15
240,0.05,0.7,0.15,0.15,5370,1151,1151,1.0,0.008085629508042973,1.0,1.0,1.0,1.0,0.9649907671646804,0.07853045464737568,0.9800173761946134,0.9423076923076923,0.8521739130434782,0.8949771689497716,0.9848413631022326,0.058042585371316624,0.9834926151172894,0.9528301886792453,0.8782608695652174,0.9140271493212669,0.03500923283531965,0.0704448251393327,70/15/15,n=240 lr=0.05 split=70/15/15
285,0.05,0.7,0.15,0.15,5370,1151,1151,1.0,0.005207101623918425,1.0,1.0,1.0,1.0,0.9644703709921101,0.08340499370269301,0.9800173761946134,0.9423076923076923,0.8521739130434782,0.8949771689497716,0.98350679872419,0.062239493262542314,0.9826238053866203,0.9523809523809523,0.8695652173913043,0.9090909090909091,0.03552962900788992,0.07819789207877459,70/15/15,n=285 lr=0.05 split=70/15/15
255,0.1,0.7,0.15,0.15,5370,1151,1151,1.0,0.0005693596984142855,1.0,1.0,1.0,1.0,0.9617592748027531,0.11172092058024885,0.9800173761946134,0.9423076923076923,0.8521739130434782,0.8949771689497716,0.9817021990935034,0.08276805785069177,0.9826238053866203,0.9611650485436893,0.8608695652173913,0.908256880733945,0.03824072519724686,0.11115156088183456,70/15/15,n=255 lr=0.1 split=70/15/15
255,0.05,0.7,0.15,0.15,5370,1151,1151,1.0,0.007017948290229639,1.0,1.0,1.0,1.0,0.9645962732919254,0.07966375948187741,0.9800173761946134,0.9423076923076923,0.8521739130434782,0.8949771689497716,0.9843965083095519,0.05933548197868533,0.9834926151172894,0.9528301886792453,0.8782608695652174,0.9140271493212669,0.03540372670807457,0.07264581119164777,70/15/15,n=255 lr=0.05 split=70/15/15
210,0.05,0.7,0.15,0.15,5370,1151,1151,1.0,0.01074543308324267,1.0,1.0,1.0,1.0,0.9660399529964748,0.07515715137827163,0.9800173761946134,0.9423076923076923,0.8521739130434782,0.8949771689497716,0.9865368474064126,0.05663782794040373,0.9826238053866203,0.9357798165137615,0.8869565217391304,0.9107142857142857,0.03396004700352517,0.06441171829502895,70/15/15,n=210 lr=0.05 split=70/15/15
270,0.05,0.7,0.15,0.15,5370,1151,1151,0.9999999999999999,0.006073121257198371,1.0,1.0,1.0,1.0,0.9644116165855297,0.08138280472437016,0.9800173761946134,0.9423076923076923,0.8521739130434782,0.8949771689497716,0.9840188014101059,0.060559874402648185,0.9826238053866203,0.9523809523809523,0.8695652173913043,0.9090909090909091,0.03558838341447024,0.07530968346717179,70/15/15,n=270 lr=0.05 split=70/15/15
120,0.1,0.7,0.2,0.1,5369,1535,768,1.0,0.007823647328356413,1.0,1.0,1.0,1.0,0.980013809672446,0.07390257972002055,0.9798045602605863,0.9295774647887324,0.8627450980392157,0.8949152542372881,0.9761497547315203,0.05942438173537453,0.9856770833333334,0.9583333333333334,0.8961038961038961,0.9261744966442953,0.019986190327554,0.06607893239166414,70/20/10,n=120 lr=0.1 split=70/20/10
45,0.1,0.8,0.1,0.1,6136,768,768,0.9995752597989307,0.05015105106176132,0.9913624511082139,0.9320987654320988,0.9853181076672104,0.9579698651863601,0.9795327682447799,0.07627087862343691,0.9791666666666666,0.9066666666666666,0.8831168831168831,0.8947368421052632,0.987708384235157,0.07896855781245325,0.9791666666666666,0.8860759493670886,0.9090909090909091,0.8974358974358975,0.020042491554150832,0.026119827561675593,80/10/10,n=45 lr=0.1 split=80/10/10
210,0.1,0.6,0.2,0.2,4602,1535,1535,1.0,0.0015371590656892387,1.0,1.0,1.0,1.0,0.9832278510772356,0.07799608932998629,0.9791530944625407,0.9066666666666666,0.8831168831168831,0.8947368421052632,0.9799144935349925,0.08506786132381348,0.9824104234527687,0.9375,0.8823529411764706,0.9090909090909091,0.01677214892276435,0.07645893026429705,60/20/20,n=210 lr=0.1 split=60/20/20
60,0.05,0.7,0.15,0.15,5370,1151,1151,0.9983886386308283,0.08543603839499606,0.9860335195530726,0.8928571428571429,0.9776536312849162,0.9333333333333333,0.9680627832801746,0.10765634513123207,0.9791485664639444,0.9026548672566371,0.8869565217391304,0.8947368421052632,0.9930753735101562,0.09809691761272822,0.9782797567332754,0.8688524590163934,0.9217391304347826,0.8945147679324894,0.030325855350653685,0.022220306736236012,70/15/15,n=60 lr=0.05 split=70/15/15
60,0.1,0.6,0.2,0.2,4602,1535,1535,0.999918648835891,0.03176369401749104,0.9965232507605389,0.9663865546218487,1.0,0.9829059829059829,0.9849487948691424,0.07395302709729942,0.9785016286644951,0.8805031446540881,0.9090909090909091,0.8945686900958466,0.9843837197204014,0.07211758028688224,0.9778501628664495,0.8838709677419355,0.8954248366013072,0.8896103896103896,0.014969853966748548,0.042189333079808385,60/20/20,n=60 lr=0.1 split=60/20/20
240,0.2,0.7,0.15,0.15,5370,1151,1151,1.0,9.034133303240782e-06,1.0,1.0,1.0,1.0,0.9611465502769851,0.1697324845416646,0.9800173761946134,0.9509803921568627,0.8434782608695652,0.8940092165898618,0.9790498573107269,0.134225879909814,0.9817549956559514,0.97,0.8434782608695652,0.9023255813953488,0.038853449723014855,0.16972345040836134,70/15/15,n=240 lr=0.2 split=70/15/15
255,0.2,0.7,0.15,0.15,5370,1151,1151,1.0,6.195644322117801e-06,1.0,1.0,1.0,1.0,0.9602988081248951,0.17723397177331668,0.9800173761946134,0.9509803921568627,0.8434782608695652,0.8940092165898618,0.9793268423703206,0.1374640357960229,0.9817549956559514,0.97,0.8434782608695652,0.9023255813953488,0.0397011918751049,0.17722777612899457,70/15/15,n=255 lr=0.2 split=70/15/15
285,0.2,0.7,0.15,0.15,5370,1151,1151,1.0,4.055305632927244e-06,1.0,1.0,1.0,1.0,0.9609115326506632,0.18561574851452278,0.9800173761946134,0.9509803921568627,0.8434782608695652,0.8940092165898618,0.9803508477421521,0.14036246807507702,0.9817549956559514,0.97,0.8434782608695652,0.9023255813953488,0.0390884673493368,0.18561169320888984,70/15/15,n=285 lr=0.2 split=70/15/15
270,0.2,0.7,0.15,0.15,5370,1151,1151,1.0,4.910543229060404e-06,1.0,1.0,1.0,1.0,0.9604834648312909,0.18300654370167502,0.9800173761946134,0.9509803921568627,0.8434782608695652,0.8940092165898618,0.9800906496558671,0.13920072398101835,0.9817549956559514,0.97,0.8434782608695652,0.9023255813953488,0.03951653516870912,0.18300163315844595,70/15/15,n=270 lr=0.2 split=70/15/15
30,0.2,0.6,0.2,0.2,4602,1535,1535,0.9999280960678522,0.028909086727144977,0.9969578444154715,0.9704641350210971,1.0,0.9850107066381156,0.9853249574466083,0.07116212610255049,0.9785016286644951,0.8853503184713376,0.9025974025974026,0.8938906752411575,0.9852491889182109,0.07194237064851727,0.9778501628664495,0.8838709677419355,0.8954248366013072,0.8896103896103896,0.01460313862124385,0.04225303937540551,60/20/20,n=30 lr=0.2 split=60/20/20
30,0.2,0.7,0.15,0.15,5370,1151,1151,0.9998890310678332,0.03000213953994012,0.9947858472998138,0.9520426287744227,0.9981378026070763,0.9745454545454545,0.9675088131609872,0.0773393118565781,0.9791485664639444,0.9099099099099099,0.8782608695652174,0.8938053097345132,0.983599127077388,0.06545206157320363,0.9791485664639444,0.9026548672566371,0.8869565217391304,0.8947368421052632,0.032380217906845976,0.04733717231663798,70/15/15,n=30 lr=0.2 split=70/15/15
75,0.05,0.7,0.15,0.15,5370,1151,1151,0.9991191841009263,0.06416617978473622,0.9890130353817504,0.9149305555555556,0.9813780260707635,0.9469901168014375,0.9695736108779587,0.09220582077665218,0.9791485664639444,0.9099099099099099,0.8782608695652174,0.8938053097345132,0.9915729393990265,0.08086560857909594,0.9791485664639444,0.8888888888888888,0.9043478260869565,0.896551724137931,0.02954557322296758,0.028039640991915957,70/15/15,n=75 lr=0.05 split=70/15/15
90,0.05,0.7,0.15,0.15,5370,1151,1151,0.9994755947337535,0.051192948735449766,0.9906890130353817,0.9234782608695652,0.9888268156424581,0.9550359712230215,0.9687762296457951,0.08338985585698101,0.9791485664639444,0.9099099099099099,0.8782608695652174,0.8938053097345132,0.9907251972469363,0.07040930216240389,0.9800173761946134,0.896551724137931,0.9043478260869565,0.9004329004329005,0.03069936508795834,0.03219690712153125,70/15/15,n=90 lr=0.05 split=70/15/15
120,0.2,0.7,0.2,0.1,5369,1535,768,1.0,0.0007197766788340586,1.0,1.0,1.0,1.0,0.9755020194281282,0.10287052160262862,0.9798045602605863,0.9420289855072463,0.8496732026143791,0.8934707903780069,0.9682372620143967,0.0805976062696024,0.9856770833333334,0.9583333333333334,0.8961038961038961,0.9261744966442953,0.024497980571871802,0.10215074492379456,70/20/10,n=120 lr=0.2 split=70/20/10
120,0.05,0.8,0.1,0.1,6136,768,768,0.9998275046749482,0.03570587400806973,0.9942959582790091,0.9515625,0.9934747145187602,0.9720670391061452,0.9814498092356269,0.06807309939846079,0.9791666666666666,0.9178082191780822,0.8701298701298701,0.8933333333333333,0.9849080008269588,0.0667687530070233,0.9817708333333334,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.01837769543932133,0.03236722539039106,80/10/10,n=120 lr=0.05 split=80/10/10
135,0.05,0.8,0.1,0.1,6136,768,768,0.9999131616000595,0.03036592434305516,0.9949478487614081,0.9561128526645768,0.9951060358890701,0.9752198241406874,0.9808671791305655,0.06729727949374274,0.9791666666666666,0.9178082191780822,0.8701298701298701,0.8933333333333333,0.9838179186949085,0.0638961823724275,0.9817708333333334,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.01904598246949396,0.036931355150687586,80/10/10,n=135 lr=0.05 split=80/10/10
180,0.05,0.6,0.2,0.2,4602,1535,1535,1.0,0.01583317994012809,0.9991308126901347,0.9913793103448276,1.0,0.9956709956709957,0.9842246819075205,0.06574531300994142,0.9785016286644951,0.8903225806451613,0.8961038961038961,0.8932038834951457,0.9797016732404491,0.06915591110410062,0.9817589576547231,0.9194630872483222,0.8954248366013072,0.9072847682119205,0.01577531809247945,0.04991213306981333,60/20/20,n=180 lr=0.05 split=60/20/20
225,0.05,0.6,0.2,0.2,4602,1535,1535,1.0,0.010311764423987449,1.0,1.0,1.0,1.0,0.9827341376943114,0.06656227543598883,0.9785016286644951,0.8903225806451613,0.8961038961038961,0.8932038834951457,0.9791672578341515,0.06947517352897226,0.9817589576547231,0.9251700680272109,0.8888888888888888,0.9066666666666666,0.017265862305688606,0.05625051101200138,60/20/20,n=225 lr=0.05 split=60/20/20
225,0.2,0.7,0.15,0.15,5370,1151,1151,1.0,1.2674878620517939e-05,1.0,1.0,1.0,1.0,0.9617257008561356,0.16321979627448097,0.9800173761946134,0.96,0.8347826086956521,0.8930232558139535,0.9783280174584523,0.1302948609783947,0.9817549956559514,0.97,0.8434782608695652,0.9023255813953488,0.038274299143864376,0.16320712139586044,70/15/15,n=225 lr=0.2 split=70/15/15
165,0.2,0.7,0.15,0.15,5370,1151,1151,1.0,0.0001124475598174957,1.0,1.0,1.0,1.0,0.9607856303508479,0.1317230548579824,0.9800173761946134,0.96,0.8347826086956521,0.8930232558139535,0.9772704381400034,0.10606800626809934,0.9826238053866203,0.9702970297029703,0.8521739130434782,0.9074074074074074,0.03921436964915215,0.13161060729816493,70/15/15,n=165 lr=0.2 split=70/15/15
285,0.2,0.7,0.2,0.1,5369,1535,768,1.0,4.2640636942327886e-06,1.0,1.0,1.0,1.0,0.9763391125866652,0.17814013195698084,0.9798045602605863,0.9485294117647058,0.8431372549019608,0.8927335640138409,0.9697596180953634,0.12557214112067397,0.98828125,0.9857142857142858,0.8961038961038961,0.9387755102040817,0.02366088741333483,0.17813586789328661,70/20/10,n=285 lr=0.2 split=70/20/10
270,0.2,0.7,0.2,0.1,5369,1535,768,1.0,5.30309211945991e-06,1.0,1.0,1.0,1.0,0.9760648108736982,0.1755813486375662,0.9798045602605863,0.9485294117647058,0.8431372549019608,0.8927335640138409,0.9694964948221099,0.12326303535266268,0.98828125,0.9857142857142858,0.8961038961038961,0.9387755102040817,0.02393518912630177,0.17557604554544673,70/20/10,n=270 lr=0.2 split=70/20/10
105,0.1,0.7,0.2,0.1,5369,1535,768,0.9999999999999999,0.011023311527171328,1.0,1.0,1.0,1.0,0.9813380248384931,0.07216027640817321,0.9791530944625407,0.9230769230769231,0.8627450980392157,0.8918918918918919,0.9772586313830887,0.058097132507315595,0.9856770833333334,0.9459459459459459,0.9090909090909091,0.9271523178807947,0.018661975161506805,0.061136964881001885,70/20/10,n=105 lr=0.1 split=70/20/10
150,0.1,0.7,0.2,0.1,5369,1535,768,1.0,0.0041458664132585695,1.0,1.0,1.0,1.0,0.9777342678508935,0.08146221826464457,0.9791530944625407,0.9230769230769231,0.8627450980392157,0.8918918918918919,0.9720713439960907,0.06382451731964629,0.9869791666666666,0.971830985915493,0.8961038961038961,0.9324324324324325,0.022265732149106543,0.07731635185138601,70/20/10,n=150 lr=0.1 split=70/20/10
195,0.1,0.6,0.2,0.2,4602,1535,1535,1.0,0.0019476474955841942,1.0,1.0,1.0,1.0,0.983872029491146,0.07584383559528919,0.9785016286644951,0.9006622516556292,0.8831168831168831,0.8918032786885246,0.9800279976920822,0.08245109628802268,0.9830618892508143,0.9440559440559441,0.8823529411764706,0.9121621621621622,0.01612797050885395,0.073896188099705,60/20/20,n=195 lr=0.1 split=60/20/20
240,0.005,0.8,0.1,0.1,6136,768,768,0.9918679087511546,0.23330473698285353,0.9807692307692307,0.8613138686131386,0.9624796084828712,0.9090909090909091,0.9780855902418855,0.23493282590042633,0.9778645833333334,0.875,0.9090909090909091,0.89171974522293,0.9908470689946811,0.24019428521427563,0.9752604166666666,0.8372093023255814,0.935064935064935,0.8834355828220859,0.013782318509269142,0.0016280889175727953,80/10/10,n=240 lr=0.005 split=80/10/10
15,0.2,0.8,0.1,0.1,6136,768,768,0.9979170598762583,0.08294007621807033,0.9867992177314211,0.9030303030303031,0.9722675367047309,0.9363707776904949,0.9766384122389912,0.09739826040950576,0.9778645833333334,0.875,0.9090909090909091,0.89171974522293,0.9855188227112974,0.10387514515271333,0.9752604166666666,0.8372093023255814,0.935064935064935,0.8834355828220859,0.021278647637267167,0.014458184191435436,80/10/10,n=15 lr=0.2 split=80/10/10
105,0.01,0.8,0.1,0.1,6136,768,768,0.9911993416822252,0.2600384563180254,0.9796284224250326,0.8526011560693642,0.9624796084828712,0.9042145593869731,0.97833931625538,0.26186050407673983,0.9778645833333334,0.875,0.9090909090909091,0.89171974522293,0.9907436991373315,0.2666125824625158,0.9739583333333334,0.8275862068965517,0.935064935064935,0.8780487804878049,0.012860025426845278,0.001822047758714418,80/10/10,n=105 lr=0.01 split=80/10/10
255,0.005,0.8,0.1,0.1,6136,768,768,0.9919260963864888,0.22127242376420594,0.9809322033898306,0.8625730994152047,0.9624796084828712,0.9097918272937549,0.9773338094611611,0.22321189213782566,0.9778645833333334,0.875,0.9090909090909091,0.89171974522293,0.990997425150826,0.228709692712999,0.9739583333333334,0.8275862068965517,0.935064935064935,0.8780487804878049,0.014592286925327658,0.0019394683736197182,80/10/10,n=255 lr=0.005 split=80/10/10
165,0.01,0.8,0.1,0.1,6136,768,768,0.9932201066930845,0.17144897630036743,0.9825619295958279,0.8753709198813057,0.9624796084828712,0.9168609168609169,0.9797019189204427,0.174967049272602,0.9778645833333334,0.875,0.9090909090909091,0.89171974522293,0.9909692333715489,0.1815691051401128,0.9752604166666666,0.8372093023255814,0.935064935064935,0.8834355828220859,0.013518187772641799,0.0035180729722345816,80/10/10,n=165 lr=0.01 split=80/10/10
300,0.005,0.8,0.1,0.1,6136,768,768,0.9932081442604396,0.1898265032724752,0.9828878748370273,0.8779761904761905,0.9624796084828712,0.9182879377431906,0.9790253162177909,0.19253082086303233,0.9778645833333334,0.875,0.9090909090909091,0.89171974522293,0.9909692333715489,0.19882488968692033,0.9739583333333334,0.8275862068965517,0.935064935064935,0.8780487804878049,0.014182828042648699,0.0027043175905571426,80/10/10,n=300 lr=0.005 split=80/10/10
180,0.1,0.7,0.2,0.1,5369,1535,768,0.9999999999999999,0.002222879310523059,1.0,1.0,1.0,1.0,0.9747122196683787,0.08925463047169033,0.9791530944625407,0.9290780141843972,0.8562091503267973,0.891156462585034,0.9737816452722385,0.06646830470358894,0.98828125,0.9722222222222222,0.9090909090909091,0.9395973154362416,0.025287780331621157,0.08703175116116726,70/20/10,n=180 lr=0.1 split=70/20/10
75,0.1,0.7,0.2,0.1,5369,1535,768,0.9999895945096008,0.02107122096725733,0.9983237101881169,0.9835164835164835,1.0,0.9916897506925207,0.9816927253293986,0.07226350812181,0.9785016286644951,0.9,0.8823529411764706,0.8910891089108911,0.9784802751517658,0.060570171824268854,0.9830729166666666,0.9210526315789473,0.9090909090909091,0.9150326797385621,0.018296869180202235,0.051192287154552665,70/20/10,n=75 lr=0.1 split=70/20/10
135,0.05,0.7,0.15,0.15,5370,1151,1151,0.9999375799756561,0.027574748128012062,0.9957169459962756,0.9589285714285715,1.0,0.9790337283500455,0.9663505120026857,0.07278325133866344,0.9791485664639444,0.9333333333333333,0.8521739130434782,0.8909090909090909,0.9895249286553635,0.05750787389022802,0.9808861859252823,0.911504424778761,0.8956521739130435,0.9035087719298246,0.0335870679729704,0.045208503210651375,70/15/15,n=135 lr=0.05 split=70/15/15
225,0.1,0.7,0.15,0.15,5370,1151,1151,1.0,0.0010154328851975768,1.0,1.0,1.0,1.0,0.9612220916568742,0.10433844794479898,0.9791485664639444,0.9333333333333333,0.8521739130434782,0.8909090909090909,0.9816770186335404,0.0769458262135616,0.9808861859252823,0.9428571428571428,0.8608695652173913,0.9,0.03877790834312578,0.1033230150596014,70/15/15,n=225 lr=0.1 split=70/15/15
210,0.1,0.7,0.15,0.15,5370,1151,1151,1.0,0.0013234106637733355,1.0,1.0,1.0,1.0,0.9613144200100723,0.10063534357577587,0.9791485664639444,0.9333333333333333,0.8521739130434782,0.8909090909090909,0.9826254826254827,0.07291015804433791,0.9817549956559514,0.9519230769230769,0.8608695652173913,0.9041095890410958,0.03868557998992772,0.09931193291200253,70/15/15,n=210 lr=0.1 split=70/15/15
135,0.1,0.7,0.15,0.15,5370,1151,1151,1.0,0.0063699627932260194,1.0,1.0,1.0,1.0,0.9645794863186168,0.0814446952154011,0.9791485664639444,0.9333333333333333,0.8521739130434782,0.8909090909090909,0.9846063454759107,0.05927905203863083,0.9817549956559514,0.9351851851851852,0.8782608695652174,0.905829596412556,0.035420513681383214,0.07507473242217508,70/15/15,n=135 lr=0.1 split=70/15/15
150,0.1,0.7,0.15,0.15,5370,1151,1151,1.0,0.004615066386688641,1.0,1.0,1.0,1.0,0.9640171227127748,0.08415755242372998,0.9791485664639444,0.9333333333333333,0.8521739130434782,0.8909090909090909,0.9849169044821219,0.06152879274001885,0.9817549956559514,0.9351851851851852,0.8782608695652174,0.905829596412556,0.03598287728722516,0.07954248603704134,70/15/15,n=150 lr=0.1 split=70/15/15
150,0.05,0.7,0.15,0.15,5370,1151,1151,0.999984202339518,0.0224655783147896,0.9972067039106145,0.9728260869565217,1.0,0.9862258953168044,0.966400872922612,0.07186883892751629,0.9791485664639444,0.9333333333333333,0.8521739130434782,0.8909090909090909,0.9891975826758436,0.05590006137331505,0.9808861859252823,0.911504424778761,0.8956521739130435,0.9035087719298246,0.033583329416906005,0.04940326061272669,70/15/15,n=150 lr=0.05 split=70/15/15
90,0.2,0.7,0.15,0.15,5370,1151,1151,1.0,0.002085378977174524,1.0,1.0,1.0,1.0,0.9632281349672654,0.0954738889904912,0.9791485664639444,0.9333333333333333,0.8521739130434782,0.8909090909090909,0.9820547255329863,0.07319824872476885,0.9808861859252823,0.9514563106796117,0.8521739130434782,0.8990825688073395,0.03677186503273455,0.09338851001331668,70/15/15,n=90 lr=0.2 split=70/15/15
