n_estimators,rf_accuracy,rf_f1,rf_recall,rf_auc,lgbm_accuracy,lgbm_f1,lgbm_recall,lgbm_auc,hyb_accuracy,hyb_f1,hyb_recall,hyb_auc
141,0.9826238053866203,0.9090909090909091,0.8695652173913043,0.9891703038442169,0.9782797567332754,0.8913043478260869,0.8913043478260869,0.9849001175088132,0.9804517810599479,0.9002217294900222,0.8826086956521739,0.9877937720329024
142,0.9821894005212859,0.9070294784580499,0.8695652173913043,0.9891577136142354,0.9782797567332754,0.8913043478260869,0.8913043478260869,0.9848980191371496,0.9804517810599479,0.9002217294900222,0.8826086956521739,0.9877832801745845
143,0.9826238053866203,0.9090909090909091,0.8695652173913043,0.9891346315259358,0.9782797567332754,0.8913043478260869,0.8913043478260869,0.9848686419338594,0.9804517810599479,0.9002217294900222,0.8826086956521739,0.9877497062279671
144,0.9826238053866203,0.9090909090909091,0.8695652173913043,0.9890842706060097,0.9782797567332754,0.8913043478260869,0.8913043478260869,0.9848812321638409,0.9804517810599479,0.9002217294900222,0.8826086956521739,0.9877035420513681
145,0.9830582102519548,0.9111617312072893,0.8695652173913043,0.9891199429242907,0.9782797567332754,0.8913043478260869,0.8913043478260869,0.9849085109954675,0.9804517810599479,0.9002217294900222,0.8826086956521739,0.9877832801745845
146,0.9826238053866203,0.908675799086758,0.8652173913043478,0.9890527950310558,0.9782797567332754,0.8913043478260869,0.8913043478260869,0.9850365116669464,0.9804517810599479,0.9002217294900222,0.8826086956521739,0.9877497062279671
147,0.9834926151172894,0.91324200913242,0.8695652173913043,0.9890632868893737,0.9782797567332754,0.8913043478260869,0.8913043478260869,0.9850449051536009,0.9800173761946134,0.8982300884955752,0.8826086956521739,0.9877580997146215
148,0.9830582102519548,0.9107551487414187,0.8652173913043478,0.9890297129427563,0.9782797567332754,0.8913043478260869,0.8913043478260869,0.9849127077387947,0.9800173761946134,0.8982300884955752,0.8826086956521739,0.9877518045996306
149,0.9834926151172894,0.91324200913242,0.8695652173913043,0.9890381064294106,0.9782797567332754,0.8913043478260869,0.8913043478260869,0.9848539533322141,0.9800173761946134,0.8982300884955752,0.8826086956521739,0.9877161322813497
150,0.9834926151172894,0.91324200913242,0.8695652173913043,0.9889709585361759,0.9782797567332754,0.8913043478260869,0.8913043478260869,0.9847910021823066,0.9800173761946134,0.8982300884955752,0.8826086956521739,0.987653181131442
151,0.9830582102519548,0.9107551487414187,0.8652173913043478,0.9892038777908343,0.9782797567332754,0.8913043478260869,0.8913043478260869,0.984707067315763,0.9800173761946134,0.8982300884955752,0.8826086956521739,0.9878042638912204
